web-scraper-order,web-scraper-start-url,vulnerability_type,name-href,affects_name,affects_version,type,published,page,page-href,versions,sign,CREDIT,disclosed,CVE,CWE,SNYK ID
1518611512-33647,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-42054,django,"[2,2.0.2), [1.11.8,1.11.10)",pip,"12 Feb, 2018",1,https://snyk.io/vuln/page/1,"[2,2.0.2), [1.11.8,1.11.10)",M,Unknown,"01 Feb, 2017",CVE-2018-6188,CWE-200,SNYK-PYTHON-DJANGO-42054
1518611451-33646,http://f92dd709.ngrok.io,Timing Attack,https://snyk.io/vuln/SNYK-PYTHON-DJANGOANYMAIL-42050,django-anymail,"[,1.2.1)",pip,"12 Feb, 2018",1,https://snyk.io/vuln/page/1,"[,1.2.1)",M,Unknown,"02 Mar, 2017",CVE-2018-6596,CWE-208,SNYK-PYTHON-DJANGOANYMAIL-42050
1518611752-33651,http://f92dd709.ngrok.io,Sandbox Escape,https://snyk.io/vuln/SNYK-PYTHON-PLONE-42053,plone,"[4.0,4.3.16), [5,5.1.0)",pip,"12 Feb, 2018",1,https://snyk.io/vuln/page/1,"[4.0,4.3.16), [5,5.1.0)",M,Michael Howitz,"14 Sep, 2017",CVE-2017-1000483,CWE-265,SNYK-PYTHON-PLONE-42053
1518611632-33649,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-PLONE-42051,plone,"[2.5,5.1)",pip,"12 Feb, 2018",1,https://snyk.io/vuln/page/1,"[2.5,5.1)",M,Plone Security Team,"03 Feb, 2017",CVE-2017-1000484,CWE-601,SNYK-PYTHON-PLONE-42051
1518611572-33648,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-PLONE-42049,plone,"[,4.3.16),[5,5.1.0)",pip,"12 Feb, 2018",1,https://snyk.io/vuln/page/1,"[,4.3.16),[5,5.1.0)",M,"Zhouyuan Yang, Jayson Grace","20 Jan, 2017",CVE-2017-1000481,CWE-601,SNYK-PYTHON-PLONE-42049
1518449959-29872,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40045,zope2,"[,2.8.12), [2.9,2.9.12), [2.10,2.10.22), [2.11,2.11.6), [2.12,2.12.3)",pip,"12 Jan, 2010",127,https://snyk.io/vuln/page/127,"[,2.8.12), [2.9,2.9.12), [2.10,2.10.22), [2.11,2.11.6), [2.12,2.12.3)",M,Unknown,"12 Jan, 2010",CVE-2010-1104,CWE-79,SNYK-PYTHON-ZOPE2-40045
1518449993-29887,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-PLONE-40047,plone,"[2.1,3.3.5)",pip,"12 Jun, 2010",126,https://snyk.io/vuln/page/126,"[2.1,3.3.5)",M,Unknown,"12 Jun, 2010",CVE-2010-2422,CWE-79,SNYK-PYTHON-PLONE-40047
1518452395-30862,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-RESTKIT-40319,restkit,"[,4.2.2]",pip,"12 Mar, 2015",94,https://snyk.io/vuln/page/94,"[,4.2.2]",M,Donald Stufft,"12 Mar, 2015",CVE-2015-2674,CWE-295,SNYK-PYTHON-RESTKIT-40319
1518531539-32358,http://f92dd709.ngrok.io,Improper Certificate Validation,https://snyk.io/vuln/SNYK-PYTHON-CERTIFI-40618,certifi,"[,2017.04.17)",pip,"12 Mar, 2017",44,https://snyk.io/vuln/page/44,"[,2017.04.17)",M,Alex Gaynor,"12 Mar, 2017",null,CWE-295,SNYK-PYTHON-CERTIFI-40618
1518451965-30704,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-40576,pysaml2,"[,2.1.0)",pip,"12 Sep, 2014",99,https://snyk.io/vuln/page/99,"[,2.1.0)",M,Marek Denis,"12 Sep, 2014",null,CWE-200,SNYK-PYTHON-PYSAML2-40576
1518538151-32465,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-APACHELIBCLOUD-40001,apache-libcloud,"(,0.4.1]",pip,"13 Apr, 2017",40,https://snyk.io/vuln/page/40,"(,0.4.1]",M,Unknown,"13 Apr, 2017",CVE-2010-4340,CWE-264,SNYK-PYTHON-APACHELIBCLOUD-40001
1518538332-32468,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-APACHELIBCLOUD-40003,apache-libcloud,"[0.4.2,0.11.1)",pip,"13 Apr, 2017",40,https://snyk.io/vuln/page/40,"[0.4.2,0.11.1)",M,Unknown,"13 Apr, 2017",CVE-2012-3446,CWE-20,SNYK-PYTHON-APACHELIBCLOUD-40003
1518538392-32469,http://f92dd709.ngrok.io,Insecure Randomness,https://snyk.io/vuln/SNYK-PYTHON-OAUTH2-40014,oauth2,"(,1.5.211]",pip,"13 Apr, 2017",40,https://snyk.io/vuln/page/40,"(,1.5.211]",M,Unknown,"13 Apr, 2017",CVE-2013-4347,CWE-310,SNYK-PYTHON-OAUTH2-40014
1518538452-32470,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-APACHELIBCLOUD-40022,apache-libcloud,"[0.12.3,0.13.3)",pip,"13 Apr, 2017",40,https://snyk.io/vuln/page/40,"[0.12.3,0.13.3)",M,Unknown,"13 Apr, 2017",CVE-2013-6480,CWE-200,SNYK-PYTHON-APACHELIBCLOUD-40022
1518538212-32466,http://f92dd709.ngrok.io,Information Disclosure,https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40009,python-keystoneclient,"(,0.2.3]",pip,"13 Apr, 2017",40,https://snyk.io/vuln/page/40,"(,0.2.3]",M,Unknown,"13 Apr, 2017",CVE-2013-2013,CWE-200,SNYK-PYTHON-PYTHONKEYSTONECLIENT-40009
1518538272-32467,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-BACKPORTSSSLMATCHHOSTNAME-40274,backports.ssl_match_hostname,"(,3.2a3]",pip,"13 Apr, 2017",40,https://snyk.io/vuln/page/40,"(,3.2a3]",M,Unknown,"13 Apr, 2017",CVE-2013-2099,CWE-399,SNYK-PYTHON-BACKPORTSSSLMATCHHOSTNAME-40274
1518450820-30218,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40177,django,"[,1.4.6), [1.5,1.5.2)",pip,"13 Aug, 2013",115,https://snyk.io/vuln/page/115,"[,1.4.6), [1.5,1.5.2)",M,Nick Bruun,"13 Aug, 2013",CVE-2013-6044,CWE-79,SNYK-PYTHON-DJANGO-40177
1518450822-30219,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40176,django,"[,1.4.6), [1.5,1.5.2)",pip,"13 Aug, 2013",115,https://snyk.io/vuln/page/115,"[,1.4.6), [1.5,1.5.2)",M,Łukasz Langa,"13 Aug, 2013",CVE-2013-4249,CWE-79,SNYK-PYTHON-DJANGO-40176
1518504406-31921,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-NOTEBOOK-40449,notebook,"[,4.3.1)",pip,"13 Dec, 2016",59,https://snyk.io/vuln/page/59,"[,4.3.1)",M,Unknown,"13 Dec, 2016",CVE-2016-9971,CWE-352,SNYK-PYTHON-NOTEBOOK-40449
1518452116-30769,http://f92dd709.ngrok.io,WSGI Header Spoofing,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40302,django,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",pip,"13 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",M,Jedediah Smith,"13 Jan, 2015",CVE-2015-0219,CWE-17,SNYK-PYTHON-DJANGO-40302
1518452111-30768,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40303,django,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",pip,"13 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",M,Mikko Ohtamaa,"13 Jan, 2015",CVE-2015-0220,CWE-79,SNYK-PYTHON-DJANGO-40303
1518452109-30767,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40304,django,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",pip,"13 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",M,Alex Gaynor,"13 Jan, 2015",CVE-2015-0221,CWE-399,SNYK-PYTHON-DJANGO-40304
1518452106-30766,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40305,django,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",pip,"13 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.4.18), [1.5,1.6.10), [1.7,1.7.3)",M,Keryn Knight,"13 Jan, 2015",CVE-2015-0222,CWE-17,SNYK-PYTHON-DJANGO-40305
1518478447-31503,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-QPIDPYTHON-40465,qpid-python,"[0.20,1.35.0)",pip,"13 May, 2016",73,https://snyk.io/vuln/page/73,"[0.20,1.35.0)",M,Lorenz Quack,"13 May, 2016",null,CWE-300,SNYK-PYTHON-QPIDPYTHON-40465
1518461441-31229,http://f92dd709.ngrok.io,Request Spoofing,https://snyk.io/vuln/SNYK-PYTHON-TRIPLEOHEATTEMPLATES-40336,tripleo-heat-templates,"[,0.8.9]",pip,"13 Nov, 2015",82,https://snyk.io/vuln/page/82,"[,0.8.9]",M,Unknown,"13 Nov, 2015",CVE-2015-5303,CWE-254,SNYK-PYTHON-TRIPLEOHEATTEMPLATES-40336
1518452527-30901,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-BOTO-40479,boto,"[,2.39.0)",pip,"14 Apr, 2015",93,https://snyk.io/vuln/page/93,"[,2.39.0)",M,Rob Fletcher,"14 Apr, 2015",null,CWE-94,SNYK-PYTHON-BOTO-40479
1518477065-31480,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-TRYTOND-40308,trytond,"[3.2,3.2.10), [3.4,3.4.8), [3.6,3.6.5), [3.8,3.8.1)",pip,"14 Apr, 2016",73,https://snyk.io/vuln/page/73,"[3.2,3.2.10), [3.4,3.4.8), [3.6,3.6.5), [3.8,3.8.1)",M,Cédric Krier,"14 Apr, 2016",CVE-2015-0861,CWE-264,SNYK-PYTHON-TRYTOND-40308
1518451151-30352,http://f92dd709.ngrok.io,Insecure use of temporary file,https://snyk.io/vuln/SNYK-PYTHON-RPLY-40029,rply,"(,0.7.0]",pip,"14 Jan, 2014",111,https://snyk.io/vuln/page/111,"(,0.7.0]",M,Unknown,"14 Jan, 2014",CVE-2014-1604,null,SNYK-PYTHON-RPLY-40029
1518452120-30771,http://f92dd709.ngrok.io,WSGI Header Spoofing,https://snyk.io/vuln/SNYK-PYTHON-BJOERN-40507,bjoern,"[,1.4.2)",pip,"14 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.4.2)",M,Jedediah Smith,"14 Jan, 2015",null,CWE-290,SNYK-PYTHON-BJOERN-40507
1518452122-30772,http://f92dd709.ngrok.io,WSGI header spoofing,https://snyk.io/vuln/SNYK-PYTHON-WAITRESS-40552,waitress,"[,1.0a1)",pip,"14 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,1.0a1)",M,Matt Russell,"14 Jan, 2015",null,CWE-290,SNYK-PYTHON-WAITRESS-40552
1518481391-31550,http://f92dd709.ngrok.io,XML External Entity (XXE) Injection,https://snyk.io/vuln/SNYK-PYTHON-CAIROSVG-40555,cairosvg,"[,1.0.21)",pip,"14 Jun, 2016",71,https://snyk.io/vuln/page/71,"[,1.0.21)",H,Unknown,"14 Jun, 2016",null,CWE-611,SNYK-PYTHON-CAIROSVG-40555
1518450616-30128,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-BBCODE-40500,bbcode,"[,1.0.9)",pip,"14 Mar, 2013",118,https://snyk.io/vuln/page/118,"[,1.0.9)",M,Sergey Maranchuk,"14 Mar, 2013",null,null,SNYK-PYTHON-BBCODE-40500
1518450618-30129,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-BBCODE-40502,bbcode,"[,1.0.18)",pip,"14 Mar, 2013",118,https://snyk.io/vuln/page/118,"[,1.0.18)",M,Sergey Maranchuk,"14 Mar, 2013",null,null,SNYK-PYTHON-BBCODE-40502
1518452420-30866,http://f92dd709.ngrok.io,Session Fixation,https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40316,requests,"[2.1.0,2.6.0)",pip,"14 Mar, 2015",94,https://snyk.io/vuln/page/94,"[2.1.0,2.6.0)",M,Matthew Daley,"14 Mar, 2015",CVE-2015-2296,null,SNYK-PYTHON-REQUESTS-40316
1518451365-30444,http://f92dd709.ngrok.io,Session Hijacking,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40261,django,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",pip,"14 May, 2014",108,https://snyk.io/vuln/page/108,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",H,David Greisen,"14 May, 2014",CVE-2014-0482,CWE-287,SNYK-PYTHON-DJANGO-40261
1518451370-30446,http://f92dd709.ngrok.io,Authorization Bypass,https://snyk.io/vuln/SNYK-PYTHON-HORIZON-40019,horizon,"[,2013.2)",pip,"14 May, 2014",108,https://snyk.io/vuln/page/108,"[,2013.2)",M,Unknown,"14 May, 2014",CVE-2013-4471,CWE-255,SNYK-PYTHON-HORIZON-40019
1518451363-30443,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40257,django,"[,1.4.13), [1.5,1.5.8), [1.6,1.6.5)",pip,"14 May, 2014",108,https://snyk.io/vuln/page/108,"[,1.4.13), [1.5,1.5.8), [1.6,1.6.5)",M,"Peter Kuma, Gavin Wahl","14 May, 2014",CVE-2014-3730,CWE-20,SNYK-PYTHON-DJANGO-40257
1518451368-30445,http://f92dd709.ngrok.io,Cache Poisoning,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40256,django,"[,1.4.13), [1.5,1.5.8), [1.6,1.6.5)",pip,"14 May, 2014",108,https://snyk.io/vuln/page/108,"[,1.4.13), [1.5,1.5.8), [1.6,1.6.5)",M,"Seth Arnold, Michael Nelson, Natalia Bidart, James Westby","14 May, 2014",CVE-2014-1418,null,SNYK-PYTHON-DJANGO-40256
1518452633-30946,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ASKBOT-40321,askbot,"[0.6.0,0.7.52]",pip,"14 May, 2015",91,https://snyk.io/vuln/page/91,"[0.6.0,0.7.52]",M,Harsha Vardhan Boppana,"14 May, 2015",CVE-2015-3169,null,SNYK-PYTHON-ASKBOT-40321
1518450914-30261,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40225,django,"[,1.4.7), [1.5,1.5.3)",pip,"14 Nov, 2013",114,https://snyk.io/vuln/page/114,"[,1.4.7), [1.5,1.5.3)",M,Rainer Koirikivi,"14 Nov, 2013",CVE-2013-4315,CWE-22,SNYK-PYTHON-DJANGO-40225
1518577148-33094,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-OVS-40647,ovs,"[,1.3.0)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,1.3.0)",M,Unknown,"17 Sep, 2011",null,CWE-399,SNYK-PYTHON-OVS-40647
1518577869-33105,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-MOIN-40641,moin,"[,1.6.1)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,1.6.1)",M,Unknown,"18 Mar, 2008",CVE-2008-6549,CWE-399,SNYK-PYTHON-MOIN-40641
1518576847-33089,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-DJANGOREVPROXY-40112,django-revproxy,"[,0.9.7)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.9.7)",M,Unknown,"17 Sep, 2015",null,CWE-601,SNYK-PYTHON-DJANGOREVPROXY-40112
1518576607-33085,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-DJANGOEMBEDVIDEO-40650,django-embed-video,"[,0.3)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.3)",M,Unknown,"12 Aug, 2013",null,CWE-601,SNYK-PYTHON-DJANGOEMBEDVIDEO-40650
1518576727-33087,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGOFERNETFIELDS-40638,django-fernet-fields,"[,0.3)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.3)",M,Unknown,"30 May, 2015",null,CWE-200,SNYK-PYTHON-DJANGOFERNETFIELDS-40638
1518577929-33106,http://f92dd709.ngrok.io,Arbitrary File Download,https://snyk.io/vuln/SNYK-PYTHON-FLASK-40002,flask,"[,0.6.1)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,0.6.1)",L,Unknown,"28 Aug, 2017",null,CWE-23,SNYK-PYTHON-FLASK-40002
1518577328-33096,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-PLUMIAPP-40639,plumi.app,"[,4.2.2)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,4.2.2)",H,Plone Security Team,"22 Jun, 2011",null,CWE-264,SNYK-PYTHON-PLUMIAPP-40639
1518577629-33101,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-40656,djangorestframework,"[2.4.0,2.4.5),[3,3.1.1)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[2.4.0,2.4.5),[3,3.1.1)",M,Unknown,"23 May, 2015",null,CWE-200,SNYK-PYTHON-DJANGORESTFRAMEWORK-40656
1518577509-33099,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-YAYBU-40657,yaybu,"[,0.1.14)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,0.1.14)",M,Doug Winter,"30 Dec, 2011",null,CWE-200,SNYK-PYTHON-YAYBU-40657
1518577449-33098,http://f92dd709.ngrok.io,Timing Attack,https://snyk.io/vuln/SNYK-PYTHON-PYWEBSITE-40633,pywebsite,"[,0.1.14pre)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,0.1.14pre)",M,Unknown,"04 Jan, 2010",null,CWE-310,SNYK-PYTHON-PYWEBSITE-40633
1518577749-33103,http://f92dd709.ngrok.io,Arbitrary Code Injection,https://snyk.io/vuln/SNYK-PYTHON-KATAL-40652,katal,"[,0.0.6)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,0.0.6)",H,Unknown,"21 Sep, 2015",null,CWE-95,SNYK-PYTHON-KATAL-40652
1518576787-33088,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGOMATERIALORANGE-40111,django-material-orange,"[,0.9.0)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.9.0)",M,Unknown,"21 Aug, 2017",null,CWE-79,SNYK-PYTHON-DJANGOMATERIALORANGE-40111
1518576667-33086,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGOENVELOPE-40660,django-envelope,"[,0.4.1)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.4.1)",M,Tomasz Wysocki,"03 Jan, 2012",null,CWE-200,SNYK-PYTHON-DJANGOENVELOPE-40660
1518576907-33090,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGOSQLEXPLORER-40637,django-sql-explorer,"[,1.1.0)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,1.1.0)",M,Eduard Martínez,"15 Dec, 2016",null,CWE-79,SNYK-PYTHON-DJANGOSQLEXPLORER-40637
1518577809-33104,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-RSANIC-40627,rsanic,"[,0.2.2)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,0.2.2)",M,Unknown,"29 Aug, 2017",null,CWE-79,SNYK-PYTHON-RSANIC-40627
1518576968-33091,http://f92dd709.ngrok.io,Arbitrary File Download,https://snyk.io/vuln/SNYK-PYTHON-FLASKASYNC-40632,flask-async,"[,0.6.1)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.6.1)",M,Unknown,"23 Dec, 2010",null,CWE-36,SNYK-PYTHON-FLASKASYNC-40632
1518577028-33092,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-FTWMAIL-40659,ftw.mail,"[,2.2.3)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,2.2.3)",M,Philippe Gross,"16 Oct, 2014",null,CWE-79,SNYK-PYTHON-FTWMAIL-40659
1518577088-33093,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ONEGOVFORM-40646,onegov.form,"[,0.16.1)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.16.1)",M,Unknown,"22 Dec, 2016",null,CWE-79,SNYK-PYTHON-ONEGOVFORM-40646
1518577268-33095,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPDISCUSSION-40648,plone.app.discussion,"[,2.4.18)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,2.4.18)",M,Maurits van Rees,"20 Sep, 2016",null,CWE-601,SNYK-PYTHON-PLONEAPPDISCUSSION-40648
1518577569-33100,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DPASTE-40643,dpaste,"[,2.8)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,2.8)",M,Unknown,"01 Aug, 2014",null,CWE-79,SNYK-PYTHON-DPASTE-40643
1518576427-33082,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGOCOUNTRIES-40658,django-countries,"[,3.4)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,3.4)",M,Antonin Lacombe,"13 May, 2015",null,CWE-79,SNYK-PYTHON-DJANGOCOUNTRIES-40658
1518576547-33084,http://f92dd709.ngrok.io,Cross-Site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-DJANGODISCORDBIND-40645,django-discord-bind,"[,0.2.0)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,0.2.0)",M,Unknown,"19 Aug, 2016",null,CWE-352,SNYK-PYTHON-DJANGODISCORDBIND-40645
1518577389-33097,http://f92dd709.ngrok.io,Arbitrary Script Injection,https://snyk.io/vuln/SNYK-PYTHON-PYTESTSERVERFIXTURES-40636,pytest-server-fixtures,"[,1.1.0)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,1.1.0)",H,Unknown,"15 Feb, 2016",null,CWE-78,SNYK-PYTHON-PYTESTSERVERFIXTURES-40636
1518577689-33102,http://f92dd709.ngrok.io,Cross-Site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-ISSO-40649,isso,"[,0.6)",pip,"14 Sep, 2017",19,https://snyk.io/vuln/page/19,"[,0.6)",M,Alexis Daboville,"05 Dec, 2013",null,CWE-352,SNYK-PYTHON-ISSO-40649
1518576487-33083,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGOCRISPYFORMS-40653,django-crispy-forms,"[,1.1.4)",pip,"14 Sep, 2017",20,https://snyk.io/vuln/page/20,"[,1.1.4)",M,Paul Oswald,"23 May, 2012",null,CWE-200,SNYK-PYTHON-DJANGOCRISPYFORMS-40653
1518451313-30421,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-LXML-40279,lxml,"[,3.3.5)",pip,"15 Apr, 2014",109,https://snyk.io/vuln/page/109,"[,3.3.5)",M,ksimka,"15 Apr, 2014",CVE-2014-3146,CWE-79,SNYK-PYTHON-LXML-40279
1518477125-31481,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40388,pillow,"[2.5.0,3.1.2)",pip,"15 Apr, 2016",73,https://snyk.io/vuln/page/73,"[2.5.0,3.1.2)",M,Unknown,"15 Apr, 2016",CVE-2016-3076,null,SNYK-PYTHON-PILLOW-40388
1518464025-31270,http://f92dd709.ngrok.io,Improper Input Validation,https://snyk.io/vuln/SNYK-PYTHON-RSA-40377,rsa,"[,3.3)",pip,"15 Dec, 2015",80,https://snyk.io/vuln/page/80,"[,3.3)",M,Filippo Valsorda,"15 Dec, 2015",CVE-2016-1494,CWE-20,SNYK-PYTHON-RSA-40377
1518452914-31069,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40324,ansible,"[,1.9.2)",pip,"15 Jul, 2015",87,https://snyk.io/vuln/page/87,"[,1.9.2)",M,Unknown,"15 Jul, 2015",CVE-2015-3908,CWE-345,SNYK-PYTHON-ANSIBLE-40324
1518452829-31034,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-CMSPLUGINFILER-40510,cmsplugin-filer,"[,0.10.2)",pip,"15 Jun, 2015",88,https://snyk.io/vuln/page/88,"[,0.10.2)",M,Andrew Plummer,"15 Jun, 2015",null,CWE-79,SNYK-PYTHON-CMSPLUGINFILER-40510
1518450620-30130,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-ASPEN-40187,aspen,"[0.9.18,0.21]",pip,"15 Mar, 2013",118,https://snyk.io/vuln/page/118,"[0.9.18,0.21]",M,Daniel Ricardo dos Santos,"15 Mar, 2013",CVE-2013-2619,CWE-22,SNYK-PYTHON-ASPEN-40187
1518450668-30153,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40010,tornado,"(,3.0.2]",pip,"15 May, 2013",118,https://snyk.io/vuln/page/118,"(,3.0.2]",M,Unknown,"15 May, 2013",CVE-2013-2099,CWE-399,SNYK-PYTHON-TORNADO-40010
1518450670-30154,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40023,requests,"[,1.1.0)",pip,"15 May, 2013",118,https://snyk.io/vuln/page/118,"[,1.1.0)",M,Florian Weimer,"15 May, 2013",CVE-2013-2099,CWE-399,SNYK-PYTHON-REQUESTS-40023
